지점,지점명,일시,월합강수량(00~24h만)(mm)
272,영주,2024-07-01,403.0
272,영주,2024-08-01,66.8
272,영주,2024-09-01,277.0
272,영주,2024-10-01,138.0
272,영주,2024-11-01,32.4
272,영주,2024-12-01,2.6
281,영천,2024-01-01,19.6
281,영천,2024-02-01,63.7
281,영천,2024-03-01,71.4
281,영천,2024-04-01,57.0
281,영천,2024-05-01,82.6
281,영천,2024-06-01,99.0
281,영천,2024-07-01,366.3
281,영천,2024-08-01,58.4
281,영천,2024-09-01,205.4
281,영천,2024-10-01,79.8
281,영천,2024-11-01,44.1
281,영천,2024-12-01,0.6
170,완도,2024-01-01,64.3
170,완도,2024-02-01,147.4
170,완도,2024-03-01,103.1
170,완도,2024-04-01,216.6
170,완도,2024-05-01,192.6
170,완도,2024-06-01,224.3
170,완도,2024-07-01,343.5
170,완도,2024-08-01,21.8
170,완도,2024-09-01,362.6
170,완도,2024-10-01,123.1
170,완도,2024-11-01,161.5
170,완도,2024-12-01,2.9
115,울릉도,2024-01-01,135.7
115,울릉도,2024-02-01,95.7
115,울릉도,2024-03-01,89.9
115,울릉도,2024-04-01,45.2
115,울릉도,2024-05-01,84.3
115,울릉도,2024-06-01,86.9
115,울릉도,2024-07-01,208.2
115,울릉도,2024-08-01,33.7
115,울릉도,2024-09-01,543.4
115,울릉도,2024-10-01,227.2
115,울릉도,2024-11-01,264.6
115,울릉도,2024-12-01,138.8
152,울산,2024-01-01,42.3
152,울산,2024-02-01,105.4
152,울산,2024-03-01,80.2
152,울산,2024-04-01,99.1
152,울산,2024-05-01,69.3
152,울산,2024-06-01,124.6
152,울산,2024-07-01,209.2
152,울산,2024-08-01,89.1
152,울산,2024-09-01,237.0
152,울산,2024-10-01,174.3
152,울산,2024-11-01,67.5
152,울산,2024-12-01,0.0
130,울진,2024-01-01,35.5
130,울진,2024-02-01,112.5
130,울진,2024-03-01,63.5
130,울진,2024-04-01,54.0
130,울진,2024-05-01,38.3
130,울진,2024-06-01,80.2
130,울진,2024-07-01,225.2
130,울진,2024-08-01,54.0
130,울진,2024-09-01,241.5
130,울진,2024-10-01,77.3
130,울진,2024-11-01,19.0
130,울진,2024-12-01,16.3
114,원주,2024-01-01,12.4
114,원주,2024-02-01,62.4
114,원주,2024-03-01,42.1
114,원주,2024-04-01,41.4
114,원주,2024-05-01,97.8
114,원주,2024-06-01,125.0
114,원주,2024-07-01,490.7
114,원주,2024-08-01,106.5
114,원주,2024-09-01,219.3
114,원주,2024-10-01,116.2
114,원주,2024-11-01,57.2
114,원주,2024-12-01,3.5
263,의령군,2024-01-01,24.3
263,의령군,2024-02-01,148.8
263,의령군,2024-03-01,92.8
263,의령군,2024-04-01,123.8
263,의령군,2024-05-01,132.1
263,의령군,2024-06-01,225.5
263,의령군,2024-07-01,176.7
263,의령군,2024-08-01,83.6
263,의령군,2024-09-01,266.8
263,의령군,2024-10-01,136.0
263,의령군,2024-11-01,81.6
263,의령군,2024-12-01,0.0
278,의성,2024-01-01,17.6
278,의성,2024-02-01,52.6
278,의성,2024-03-01,55.3
278,의성,2024-04-01,48.0
278,의성,2024-05-01,94.7
278,의성,2024-06-01,66.6
278,의성,2024-07-01,290.5
278,의성,2024-08-01,69.6
278,의성,2024-09-01,199.4
278,의성,2024-10-01,48.5
278,의성,2024-11-01,25.6
278,의성,2024-12-01,1.6
203,이천,2024-01-01,25.8
203,이천,2024-02-01,91.6
203,이천,2024-03-01,37.9
203,이천,2024-04-01,71.7
203,이천,2024-05-01,99.2
203,이천,2024-06-01,175.0
203,이천,2024-07-01,550.4
203,이천,2024-08-01,139.4
203,이천,2024-09-01,285.8
203,이천,2024-10-01,137.7
203,이천,2024-11-01,87.4
203,이천,2024-12-01,4.8
211,인제,2024-01-01,6.8
211,인제,2024-02-01,48.4
211,인제,2024-03-01,38.3
211,인제,2024-04-01,19.9
211,인제,2024-05-01,92.4
211,인제,2024-06-01,159.0
211,인제,2024-07-01,321.6
211,인제,2024-08-01,61.1
211,인제,2024-09-01,227.0
211,인제,2024-10-01,89.5
211,인제,2024-11-01,24.7
211,인제,2024-12-01,5.4
112,인천,2024-01-01,16.3
112,인천,2024-02-01,63.8
112,인천,2024-03-01,19.2
112,인천,2024-04-01,35.3
112,인천,2024-05-01,122.6
112,인천,2024-06-01,101.8
112,인천,2024-07-01,342.9
112,인천,2024-08-01,86.7
112,인천,2024-09-01,122.9
112,인천,2024-10-01,82.1
112,인천,2024-11-01,62.2
112,인천,2024-12-01,5.0
244,임실,2024-01-01,48.1
244,임실,2024-02-01,108.5
244,임실,2024-03-01,73.6
244,임실,2024-04-01,74.3
244,임실,2024-05-01,104.5
244,임실,2024-06-01,100.4
244,임실,2024-07-01,369.7
244,임실,2024-08-01,107.9
244,임실,2024-09-01,276.6
244,임실,2024-10-01,83.1
244,임실,2024-11-01,69.5
244,임실,2024-12-01,23.7
248,장수,2024-01-01,56.5
248,장수,2024-02-01,127.7
248,장수,2024-03-01,74.1
